country,date,cases
italy,16/03/20,27980
italy,17/03/20,31506
italy,18/03/20,35713
italy,19/03/20,41035
italy,20/03/20,47021
italy,21/03/20,53578
italy,22/03/20,59138
italy,23/03/20,63927
italy,24/03/20,69176
italy,25/03/20,74386
italy,26/03/20,80589
italy,27/03/20,86498
italy,28/03/20,92472
italy,29/03/20,97689
italy,30/03/20,101739
italy,31/03/20,105792
italy,01/04/20,110574
italy,02/04/20,115242
italy,03/04/20,119827
italy,04/04/20,124632
italy,05/04/20,128948
italy,06/04/20,132547
italy,07/04/20,135586
jamaica,22/01/20,0
jamaica,23/01/20,0
jamaica,24/01/20,0
jamaica,25/01/20,0
jamaica,26/01/20,0
jamaica,27/01/20,0
jamaica,28/01/20,0
jamaica,29/01/20,0
jamaica,30/01/20,0
jamaica,31/01/20,0
jamaica,01/02/20,0
jamaica,02/02/20,0
jamaica,03/02/20,0
jamaica,04/02/20,0
jamaica,05/02/20,0
jamaica,06/02/20,0
jamaica,07/02/20,0
jamaica,08/02/20,0
jamaica,09/02/20,0
jamaica,10/02/20,0
jamaica,11/02/20,0
jamaica,12/02/20,0
jamaica,13/02/20,0
jamaica,14/02/20,0
jamaica,15/02/20,0
jamaica,16/02/20,0
jamaica,17/02/20,0
jamaica,18/02/20,0
jamaica,19/02/20,0
jamaica,20/02/20,0
jamaica,21/02/20,0
jamaica,22/02/20,0
jamaica,23/02/20,0
jamaica,24/02/20,0
jamaica,25/02/20,0
jamaica,26/02/20,0
jamaica,27/02/20,0
jamaica,28/02/20,0
jamaica,29/02/20,0
jamaica,01/03/20,0
jamaica,02/03/20,0
jamaica,03/03/20,0
jamaica,04/03/20,0
jamaica,05/03/20,0
jamaica,06/03/20,0
jamaica,07/03/20,0
jamaica,08/03/20,0
jamaica,09/03/20,0
jamaica,10/03/20,0
jamaica,11/03/20,1
jamaica,12/03/20,2
jamaica,13/03/20,8
jamaica,14/03/20,8
jamaica,15/03/20,10
jamaica,16/03/20,10
jamaica,17/03/20,12
jamaica,18/03/20,13
jamaica,19/03/20,15
jamaica,20/03/20,16
jamaica,21/03/20,16
jamaica,22/03/20,19
jamaica,23/03/20,19
jamaica,24/03/20,21
jamaica,25/03/20,26
jamaica,26/03/20,26
jamaica,27/03/20,26
jamaica,28/03/20,30
jamaica,29/03/20,32
jamaica,30/03/20,36
jamaica,31/03/20,36
jamaica,01/04/20,44
jamaica,02/04/20,47
jamaica,03/04/20,47
jamaica,04/04/20,53
jamaica,05/04/20,58
jamaica,06/04/20,58
jamaica,07/04/20,63
japan,22/01/20,2
japan,23/01/20,1
japan,24/01/20,2
japan,25/01/20,2
japan,26/01/20,4
japan,27/01/20,4
japan,28/01/20,7
japan,29/01/20,7
japan,30/01/20,11
japan,31/01/20,15
japan,01/02/20,20
japan,02/02/20,20
japan,03/02/20,20
japan,04/02/20,22
japan,05/02/20,22
japan,06/02/20,45
japan,07/02/20,25
japan,08/02/20,25
japan,09/02/20,26
japan,10/02/20,26
japan,11/02/20,26
japan,12/02/20,28
japan,13/02/20,28
japan,14/02/20,29
japan,15/02/20,43
japan,16/02/20,59
japan,17/02/20,66
japan,18/02/20,74
japan,19/02/20,84
japan,20/02/20,94
japan,21/02/20,105
japan,22/02/20,122
japan,23/02/20,147
japan,24/02/20,159
japan,25/02/20,170
japan,26/02/20,189
japan,27/02/20,214
japan,28/02/20,228
japan,29/02/20,241
japan,01/03/20,256
japan,02/03/20,274
japan,03/03/20,293
japan,04/03/20,331
japan,05/03/20,360
japan,06/03/20,420
japan,07/03/20,461
japan,08/03/20,502
japan,09/03/20,511
japan,10/03/20,581
japan,11/03/20,639
japan,12/03/20,639
japan,13/03/20,701
japan,14/03/20,773
japan,15/03/20,839
japan,16/03/20,839
japan,17/03/20,878
japan,18/03/20,889
japan,19/03/20,924
japan,20/03/20,963
japan,21/03/20,1007
japan,22/03/20,1101
japan,23/03/20,1128
japan,24/03/20,1193
japan,25/03/20,1307
japan,26/03/20,1387
japan,27/03/20,1468
japan,28/03/20,1693
japan,29/03/20,1866
japan,30/03/20,1866
japan,31/03/20,1953
japan,01/04/20,2178
japan,02/04/20,2495
japan,03/04/20,2617
japan,04/04/20,3139
japan,05/04/20,3139
japan,06/04/20,3654
japan,07/04/20,3906
jersey,22/01/20,0
jersey,23/01/20,0
jersey,24/01/20,0
jersey,25/01/20,0
jersey,26/01/20,0
jersey,27/01/20,0
jersey,28/01/20,0
jersey,29/01/20,0
jersey,30/01/20,0
jersey,31/01/20,0
jersey,01/02/20,0
jersey,02/02/20,0
jersey,03/02/20,0
jersey,04/02/20,0
jersey,05/02/20,0
jersey,06/02/20,0
jersey,07/02/20,0
jersey,08/02/20,0
jersey,09/02/20,0
jersey,10/02/20,0
jersey,11/02/20,0
jersey,12/02/20,0
jersey,13/02/20,0
jersey,14/02/20,0
jersey,15/02/20,0
jersey,16/02/20,0
jersey,17/02/20,0
jersey,18/02/20,0
jersey,19/02/20,0
jersey,20/02/20,0
jersey,21/02/20,0
jersey,22/02/20,0
jersey,23/02/20,0
jersey,24/02/20,0
jersey,25/02/20,0
jersey,26/02/20,0
jersey,27/02/20,0
jersey,28/02/20,0
jersey,29/02/20,0
jersey,01/03/20,0
jersey,02/03/20,0
jersey,03/03/20,0
jersey,04/03/20,0
jersey,05/03/20,0
jersey,06/03/20,0
jersey,07/03/20,0
jersey,08/03/20,0
jordan,22/01/20,0
jordan,23/01/20,0
jordan,24/01/20,0
jordan,25/01/20,0
jordan,26/01/20,0
jordan,27/01/20,0
jordan,28/01/20,0
jordan,29/01/20,0
jordan,30/01/20,0
jordan,31/01/20,0
jordan,01/02/20,0
jordan,02/02/20,0
jordan,03/02/20,0
jordan,04/02/20,0
jordan,05/02/20,0
jordan,06/02/20,0
jordan,07/02/20,0
jordan,08/02/20,0
jordan,09/02/20,0
jordan,10/02/20,0
jordan,11/02/20,0
jordan,12/02/20,0
jordan,13/02/20,0
jordan,14/02/20,0
jordan,15/02/20,0
jordan,16/02/20,0
jordan,17/02/20,0
jordan,18/02/20,0
jordan,19/02/20,0
jordan,20/02/20,0
jordan,21/02/20,0
jordan,22/02/20,0
jordan,23/02/20,0
jordan,24/02/20,0
jordan,25/02/20,0
jordan,26/02/20,0
jordan,27/02/20,0
jordan,28/02/20,0
jordan,29/02/20,0
jordan,01/03/20,0
jordan,02/03/20,0
jordan,03/03/20,1
jordan,04/03/20,1
jordan,05/03/20,1
jordan,06/03/20,1
jordan,07/03/20,1
jordan,08/03/20,1
jordan,09/03/20,1
jordan,10/03/20,1
jordan,11/03/20,1
jordan,12/03/20,1
jordan,13/03/20,1
jordan,14/03/20,1
jordan,15/03/20,8
jordan,16/03/20,17
jordan,17/03/20,34
jordan,18/03/20,52
jordan,19/03/20,69
jordan,20/03/20,85
jordan,21/03/20,85
jordan,22/03/20,112
jordan,23/03/20,127
jordan,24/03/20,154
jordan,25/03/20,172
jordan,26/03/20,212
jordan,27/03/20,235
jordan,28/03/20,246
jordan,29/03/20,259
jordan,30/03/20,268
jordan,31/03/20,274
jordan,01/04/20,278
jordan,02/04/20,299
jordan,03/04/20,310
jordan,04/04/20,323
jordan,05/04/20,345
jordan,06/04/20,349
jordan,07/04/20,353
kazakhstan,22/01/20,0
kazakhstan,23/01/20,0
kazakhstan,24/01/20,0
kazakhstan,25/01/20,0
kazakhstan,26/01/20,0
kazakhstan,27/01/20,0
kazakhstan,28/01/20,0
kazakhstan,29/01/20,0
kazakhstan,30/01/20,0
kazakhstan,31/01/20,0
kazakhstan,01/02/20,0
kazakhstan,02/02/20,0
kazakhstan,03/02/20,0
kazakhstan,04/02/20,0
kazakhstan,05/02/20,0
kazakhstan,06/02/20,0
kazakhstan,07/02/20,0
kazakhstan,08/02/20,0
kazakhstan,09/02/20,0
kazakhstan,10/02/20,0
kazakhstan,11/02/20,0
kazakhstan,12/02/20,0
kazakhstan,13/02/20,0
kazakhstan,14/02/20,0
kazakhstan,15/02/20,0
kazakhstan,16/02/20,0
kazakhstan,17/02/20,0
kazakhstan,18/02/20,0
kazakhstan,19/02/20,0
kazakhstan,20/02/20,0
kazakhstan,21/02/20,0
kazakhstan,22/02/20,0
kazakhstan,23/02/20,0
kazakhstan,24/02/20,0
kazakhstan,25/02/20,0
kazakhstan,26/02/20,0
kazakhstan,27/02/20,0
kazakhstan,28/02/20,0
kazakhstan,29/02/20,0
kazakhstan,01/03/20,0
kazakhstan,02/03/20,0
kazakhstan,03/03/20,0
kazakhstan,04/03/20,0
kazakhstan,05/03/20,0
kazakhstan,06/03/20,0
kazakhstan,07/03/20,0
kazakhstan,08/03/20,0
kazakhstan,09/03/20,0
kazakhstan,10/03/20,0
kazakhstan,11/03/20,0
kazakhstan,12/03/20,0
kazakhstan,13/03/20,4
kazakhstan,14/03/20,6
kazakhstan,15/03/20,9
kazakhstan,16/03/20,10
kazakhstan,17/03/20,33
kazakhstan,18/03/20,35
kazakhstan,19/03/20,44
kazakhstan,20/03/20,49
kazakhstan,21/03/20,53
kazakhstan,22/03/20,60
kazakhstan,23/03/20,62
kazakhstan,24/03/20,72
kazakhstan,25/03/20,81
kazakhstan,26/03/20,111
kazakhstan,27/03/20,150
kazakhstan,28/03/20,228
kazakhstan,29/03/20,284
kazakhstan,30/03/20,302
kazakhstan,31/03/20,343
kazakhstan,01/04/20,380
kazakhstan,02/04/20,435
kazakhstan,03/04/20,464
kazakhstan,04/04/20,531
kazakhstan,05/04/20,584
kazakhstan,06/04/20,662
kazakhstan,07/04/20,697
kenya,22/01/20,0
kenya,23/01/20,0
kenya,24/01/20,0
kenya,25/01/20,0
kenya,26/01/20,0
kenya,27/01/20,0
kenya,28/01/20,0
kenya,29/01/20,0
kenya,30/01/20,0
kenya,31/01/20,0
kenya,01/02/20,0
kenya,02/02/20,0
kenya,03/02/20,0
kenya,04/02/20,0
kenya,05/02/20,0
kenya,06/02/20,0
kenya,07/02/20,0
kenya,08/02/20,0
kenya,09/02/20,0
kenya,10/02/20,0
kenya,11/02/20,0
kenya,12/02/20,0
kenya,13/02/20,0
kenya,14/02/20,0
kenya,15/02/20,0
kenya,16/02/20,0
kenya,17/02/20,0
kenya,18/02/20,0
kenya,19/02/20,0
kenya,20/02/20,0
kenya,21/02/20,0
kenya,22/02/20,0
kenya,23/02/20,0
kenya,24/02/20,0
kenya,25/02/20,0
kenya,26/02/20,0
kenya,27/02/20,0
kenya,28/02/20,0
kenya,29/02/20,0
kenya,01/03/20,0
kenya,02/03/20,0
kenya,03/03/20,0
kenya,04/03/20,0
kenya,05/03/20,0
kenya,06/03/20,0
kenya,07/03/20,0
kenya,08/03/20,0
kenya,09/03/20,0
kenya,10/03/20,0
kenya,11/03/20,0
kenya,12/03/20,0
kenya,13/03/20,1
kenya,14/03/20,1
kenya,15/03/20,3
kenya,16/03/20,3
kenya,17/03/20,3
kenya,18/03/20,3
kenya,19/03/20,7
kenya,20/03/20,7
kenya,21/03/20,7
kenya,22/03/20,15
kenya,23/03/20,16
kenya,24/03/20,25
kenya,25/03/20,28
kenya,26/03/20,31
kenya,27/03/20,31
kenya,28/03/20,38
kenya,29/03/20,42
kenya,30/03/20,50
kenya,31/03/20,59
kenya,01/04/20,81
kenya,02/04/20,110
kenya,03/04/20,122
kenya,04/04/20,126
kenya,05/04/20,142
kenya,06/04/20,158
kenya,07/04/20,172
kosovo,22/01/20,0
kosovo,23/01/20,0
kosovo,24/01/20,0
kosovo,25/01/20,0
kosovo,26/01/20,0
kosovo,27/01/20,0
kosovo,28/01/20,0
kosovo,29/01/20,0
kosovo,30/01/20,0
kosovo,31/01/20,0
kosovo,01/02/20,0
kosovo,02/02/20,0
kosovo,03/02/20,0
kosovo,04/02/20,0
kosovo,05/02/20,0
kosovo,06/02/20,0
kosovo,07/02/20,0
kosovo,08/02/20,0
kosovo,09/02/20,0
kosovo,10/02/20,0
kosovo,11/02/20,0
kosovo,12/02/20,0
kosovo,13/02/20,0
kosovo,14/02/20,0
kosovo,15/02/20,0
kosovo,16/02/20,0
kosovo,17/02/20,0
kosovo,18/02/20,0
kosovo,19/02/20,0
kosovo,20/02/20,0
kosovo,21/02/20,0
kosovo,22/02/20,0
kosovo,23/02/20,0
kosovo,24/02/20,0
kosovo,25/02/20,0
kosovo,26/02/20,0
kosovo,27/02/20,0
kosovo,28/02/20,0
kosovo,29/02/20,0
kosovo,01/03/20,0
kosovo,02/03/20,0
kosovo,03/03/20,0
kosovo,04/03/20,0
kosovo,05/03/20,0
kosovo,06/03/20,0
kosovo,07/03/20,0
kosovo,08/03/20,0
kosovo,09/03/20,0
kosovo,10/03/20,0
kosovo,11/03/20,0
kosovo,12/03/20,0
kosovo,13/03/20,0
kosovo,14/03/20,0
kosovo,15/03/20,0
kosovo,16/03/20,0
kosovo,17/03/20,0
kosovo,18/03/20,0
kosovo,19/03/20,0
kosovo,20/03/20,0
kosovo,21/03/20,0
kosovo,22/03/20,0
kosovo,23/03/20,0
kosovo,24/03/20,0
kosovo,25/03/20,0
kosovo,26/03/20,71
kosovo,27/03/20,86
kosovo,28/03/20,91
kosovo,29/03/20,94
kosovo,30/03/20,94
kosovo,31/03/20,112
kosovo,01/04/20,125
kosovo,02/04/20,125
kosovo,03/04/20,126
kosovo,04/04/20,135
kosovo,05/04/20,145
kosovo,06/04/20,145
kosovo,07/04/20,170
kuwait,22/01/20,0
kuwait,23/01/20,0
kuwait,24/01/20,0
kuwait,25/01/20,0
kuwait,26/01/20,0
kuwait,27/01/20,0
kuwait,28/01/20,0
kuwait,29/01/20,0
kuwait,30/01/20,0
kuwait,31/01/20,0
kuwait,01/02/20,0
kuwait,02/02/20,0
kuwait,03/02/20,0
kuwait,04/02/20,0
kuwait,05/02/20,0
kuwait,06/02/20,0
kuwait,07/02/20,0
kuwait,08/02/20,0
kuwait,09/02/20,0
kuwait,10/02/20,0
kuwait,11/02/20,0
kuwait,12/02/20,0
kuwait,13/02/20,0
kuwait,14/02/20,0
kuwait,15/02/20,0
kuwait,16/02/20,0
kuwait,17/02/20,0
kuwait,18/02/20,0
kuwait,19/02/20,0
kuwait,20/02/20,0
kuwait,21/02/20,0
kuwait,22/02/20,0
kuwait,23/02/20,0
kuwait,24/02/20,1
kuwait,25/02/20,11
kuwait,26/02/20,26
kuwait,27/02/20,43
kuwait,28/02/20,45
kuwait,29/02/20,45
kuwait,01/03/20,45
kuwait,02/03/20,56
kuwait,03/03/20,56
kuwait,04/03/20,56
kuwait,05/03/20,58
kuwait,06/03/20,58
kuwait,07/03/20,61
kuwait,08/03/20,64
kuwait,09/03/20,64
kuwait,10/03/20,69
kuwait,11/03/20,72
kuwait,12/03/20,80
kuwait,13/03/20,80
kuwait,14/03/20,104
kuwait,15/03/20,112
kuwait,16/03/20,123
kuwait,17/03/20,130
kuwait,18/03/20,142
kuwait,19/03/20,148
kuwait,20/03/20,159
kuwait,21/03/20,176
kuwait,22/03/20,188
kuwait,23/03/20,189
kuwait,24/03/20,191
kuwait,25/03/20,195
kuwait,26/03/20,208
kuwait,27/03/20,225
kuwait,28/03/20,235
kuwait,29/03/20,255
kuwait,30/03/20,266
kuwait,31/03/20,289
kuwait,01/04/20,317
kuwait,02/04/20,342
kuwait,03/04/20,417
kuwait,04/04/20,479
kuwait,05/04/20,556
kuwait,06/04/20,665
kuwait,07/04/20,743
kyrgyzstan,22/01/20,0
kyrgyzstan,23/01/20,0
kyrgyzstan,24/01/20,0
kyrgyzstan,25/01/20,0
kyrgyzstan,26/01/20,0
kyrgyzstan,27/01/20,0
kyrgyzstan,28/01/20,0
kyrgyzstan,29/01/20,0
kyrgyzstan,30/01/20,0
kyrgyzstan,31/01/20,0
kyrgyzstan,01/02/20,0
kyrgyzstan,02/02/20,0
kyrgyzstan,03/02/20,0
kyrgyzstan,04/02/20,0
kyrgyzstan,05/02/20,0
kyrgyzstan,06/02/20,0
kyrgyzstan,07/02/20,0
kyrgyzstan,08/02/20,0
kyrgyzstan,09/02/20,0
kyrgyzstan,10/02/20,0
kyrgyzstan,11/02/20,0
kyrgyzstan,12/02/20,0
kyrgyzstan,13/02/20,0
kyrgyzstan,14/02/20,0
kyrgyzstan,15/02/20,0
kyrgyzstan,16/02/20,0
kyrgyzstan,17/02/20,0
kyrgyzstan,18/02/20,0
kyrgyzstan,19/02/20,0
kyrgyzstan,20/02/20,0
kyrgyzstan,21/02/20,0
kyrgyzstan,22/02/20,0
kyrgyzstan,23/02/20,0
kyrgyzstan,24/02/20,0
kyrgyzstan,25/02/20,0
kyrgyzstan,26/02/20,0
kyrgyzstan,27/02/20,0
kyrgyzstan,28/02/20,0
kyrgyzstan,29/02/20,0
kyrgyzstan,01/03/20,0
kyrgyzstan,02/03/20,0
kyrgyzstan,03/03/20,0
kyrgyzstan,04/03/20,0
kyrgyzstan,05/03/20,0
kyrgyzstan,06/03/20,0
kyrgyzstan,07/03/20,0
kyrgyzstan,08/03/20,0
kyrgyzstan,09/03/20,0
kyrgyzstan,10/03/20,0
kyrgyzstan,11/03/20,0
kyrgyzstan,12/03/20,0
kyrgyzstan,13/03/20,0
kyrgyzstan,14/03/20,0
kyrgyzstan,15/03/20,0
kyrgyzstan,16/03/20,0
kyrgyzstan,17/03/20,0
kyrgyzstan,18/03/20,3
kyrgyzstan,19/03/20,3
kyrgyzstan,20/03/20,6
kyrgyzstan,21/03/20,14
kyrgyzstan,22/03/20,14
kyrgyzstan,23/03/20,16
kyrgyzstan,24/03/20,42
kyrgyzstan,25/03/20,44
kyrgyzstan,26/03/20,44
kyrgyzstan,27/03/20,58
kyrgyzstan,28/03/20,58
kyrgyzstan,29/03/20,84
kyrgyzstan,30/03/20,94
kyrgyzstan,31/03/20,107
kyrgyzstan,01/04/20,111
kyrgyzstan,02/04/20,116
kyrgyzstan,03/04/20,130
kyrgyzstan,04/04/20,144
kyrgyzstan,05/04/20,147
kyrgyzstan,06/04/20,216
kyrgyzstan,07/04/20,228
"lao people""s democratic republic",09/03/20,0
"lao people""s democratic republic",10/03/20,0
"lao people""s democratic republic",11/03/20,0
"lao people""s democratic republic",12/03/20,0
"lao people""s democratic republic",13/03/20,0
"lao people""s democratic republic",14/03/20,0
"lao people""s democratic republic",15/03/20,0
"lao people""s democratic republic",16/03/20,0
"lao people""s democratic republic",17/03/20,0
"lao people""s democratic republic",18/03/20,0
"lao people""s democratic republic",19/03/20,0
"lao people""s democratic republic",20/03/20,0
"lao people""s democratic republic",21/03/20,0
"lao people""s democratic republic",22/03/20,0
"lao people""s democratic republic",23/03/20,0
"lao people""s democratic republic",24/03/20,2
"lao people""s democratic republic",25/03/20,3
"lao people""s democratic republic",26/03/20,6
"lao people""s democratic republic",27/03/20,6
"lao people""s democratic republic",28/03/20,8
"lao people""s democratic republic",29/03/20,8
"lao people""s democratic republic",30/03/20,8
"lao people""s democratic republic",31/03/20,9
"lao people""s democratic republic",01/04/20,10
"lao people""s democratic republic",02/04/20,10
"lao people""s democratic republic",03/04/20,10
"lao people""s democratic republic",04/04/20,10
"lao people""s democratic republic",05/04/20,11
"lao people""s democratic republic",06/04/20,12
"lao people""s democratic republic",07/04/20,14
latvia,22/01/20,0
latvia,23/01/20,0
latvia,24/01/20,0
latvia,25/01/20,0
latvia,26/01/20,0
latvia,27/01/20,0
latvia,28/01/20,0
latvia,29/01/20,0
latvia,30/01/20,0
latvia,31/01/20,0
latvia,01/02/20,0
latvia,02/02/20,0
latvia,03/02/20,0
latvia,04/02/20,0
latvia,05/02/20,0
latvia,06/02/20,0
latvia,07/02/20,0
latvia,08/02/20,0
latvia,09/02/20,0
latvia,10/02/20,0
latvia,11/02/20,0
latvia,12/02/20,0
latvia,13/02/20,0
latvia,14/02/20,0
latvia,15/02/20,0
latvia,16/02/20,0
latvia,17/02/20,0
latvia,18/02/20,0
latvia,19/02/20,0
latvia,20/02/20,0
latvia,21/02/20,0
latvia,22/02/20,0
latvia,23/02/20,0
latvia,24/02/20,0
latvia,25/02/20,0
latvia,26/02/20,0
latvia,27/02/20,0
latvia,28/02/20,0
latvia,29/02/20,0
latvia,01/03/20,0
latvia,02/03/20,1
latvia,03/03/20,1
latvia,04/03/20,1
latvia,05/03/20,1
latvia,06/03/20,1
latvia,07/03/20,1
latvia,08/03/20,2
latvia,09/03/20,6
latvia,10/03/20,8
latvia,11/03/20,10
latvia,12/03/20,10
latvia,13/03/20,17
latvia,14/03/20,26
latvia,15/03/20,30
latvia,16/03/20,34
latvia,17/03/20,49
latvia,18/03/20,71
latvia,19/03/20,86
latvia,20/03/20,111
latvia,21/03/20,124
latvia,22/03/20,139
latvia,23/03/20,180
latvia,24/03/20,197
latvia,25/03/20,221
latvia,26/03/20,244
latvia,27/03/20,280
latvia,28/03/20,305
latvia,29/03/20,347
latvia,30/03/20,376
latvia,31/03/20,398
latvia,01/04/20,446
latvia,02/04/20,458
latvia,03/04/20,493
latvia,04/04/20,509
latvia,05/04/20,533
latvia,06/04/20,542
latvia,07/04/20,548
lebanon,22/01/20,0
lebanon,23/01/20,0
lebanon,24/01/20,0
lebanon,25/01/20,0
lebanon,26/01/20,0
lebanon,27/01/20,0
lebanon,28/01/20,0
lebanon,29/01/20,0
lebanon,30/01/20,0
lebanon,31/01/20,0
lebanon,01/02/20,0
lebanon,02/02/20,0
lebanon,03/02/20,0
lebanon,04/02/20,0
lebanon,05/02/20,0
lebanon,06/02/20,0
lebanon,07/02/20,0
lebanon,08/02/20,0
lebanon,09/02/20,0
lebanon,10/02/20,0
lebanon,11/02/20,0
lebanon,12/02/20,0
lebanon,13/02/20,0
lebanon,14/02/20,0
lebanon,15/02/20,0
lebanon,16/02/20,0
lebanon,17/02/20,0
lebanon,18/02/20,0
lebanon,19/02/20,0
lebanon,20/02/20,0
lebanon,21/02/20,1
lebanon,22/02/20,1
lebanon,23/02/20,1
lebanon,24/02/20,1
lebanon,25/02/20,1
lebanon,26/02/20,2
lebanon,27/02/20,2
lebanon,28/02/20,2
lebanon,29/02/20,4
lebanon,01/03/20,10
lebanon,02/03/20,13
lebanon,03/03/20,13
lebanon,04/03/20,13
lebanon,05/03/20,16
lebanon,06/03/20,22
lebanon,07/03/20,22
lebanon,08/03/20,32
lebanon,09/03/20,32
lebanon,10/03/20,41
lebanon,11/03/20,61
lebanon,12/03/20,61
lebanon,13/03/20,77
lebanon,14/03/20,93
lebanon,15/03/20,110
lebanon,16/03/20,110
lebanon,17/03/20,120
lebanon,18/03/20,133
lebanon,19/03/20,157
lebanon,20/03/20,163
lebanon,21/03/20,187
lebanon,22/03/20,248
lebanon,23/03/20,267
lebanon,24/03/20,318
lebanon,25/03/20,333
lebanon,26/03/20,368
lebanon,27/03/20,391
lebanon,28/03/20,412
lebanon,29/03/20,438
lebanon,30/03/20,446
lebanon,31/03/20,470
lebanon,01/04/20,479
lebanon,02/04/20,494
lebanon,03/04/20,508
lebanon,04/04/20,520
lebanon,05/04/20,527
lebanon,06/04/20,541
lebanon,07/04/20,548
liberia,22/01/20,0
liberia,23/01/20,0
liberia,24/01/20,0
liberia,25/01/20,0
liberia,26/01/20,0
liberia,27/01/20,0
liberia,28/01/20,0
liberia,29/01/20,0
liberia,30/01/20,0
liberia,31/01/20,0
liberia,01/02/20,0
liberia,02/02/20,0
liberia,03/02/20,0
liberia,04/02/20,0
liberia,05/02/20,0
liberia,06/02/20,0
liberia,07/02/20,0
liberia,08/02/20,0
liberia,09/02/20,0
liberia,10/02/20,0
liberia,11/02/20,0
liberia,12/02/20,0
liberia,13/02/20,0
liberia,14/02/20,0
liberia,15/02/20,0
liberia,16/02/20,0
liberia,17/02/20,0
liberia,18/02/20,0
liberia,19/02/20,0
liberia,20/02/20,0
liberia,21/02/20,0
liberia,22/02/20,0
liberia,23/02/20,0
liberia,24/02/20,0
liberia,25/02/20,0
liberia,26/02/20,0
liberia,27/02/20,0
liberia,28/02/20,0
liberia,29/02/20,0
liberia,01/03/20,0
liberia,02/03/20,0
liberia,03/03/20,0
liberia,04/03/20,0
liberia,05/03/20,0
liberia,06/03/20,0
liberia,07/03/20,0
liberia,08/03/20,0
liberia,09/03/20,0
liberia,10/03/20,0
liberia,11/03/20,0
liberia,12/03/20,0
liberia,13/03/20,0
liberia,14/03/20,0
liberia,15/03/20,0
liberia,16/03/20,1
liberia,17/03/20,1
liberia,18/03/20,2
liberia,19/03/20,2
liberia,20/03/20,2
liberia,21/03/20,3
liberia,22/03/20,3
liberia,23/03/20,3
liberia,24/03/20,3
liberia,25/03/20,3
liberia,26/03/20,3
liberia,27/03/20,3
liberia,28/03/20,3
liberia,29/03/20,3
liberia,30/03/20,3
liberia,31/03/20,3
liberia,01/04/20,6
liberia,02/04/20,6
liberia,03/04/20,7
liberia,04/04/20,10
liberia,05/04/20,13
liberia,06/04/20,14
liberia,07/04/20,14
libyan arab jamahiriya,09/03/20,0
libyan arab jamahiriya,10/03/20,0
libyan arab jamahiriya,11/03/20,0
libyan arab jamahiriya,12/03/20,0
libyan arab jamahiriya,13/03/20,0
libyan arab jamahiriya,14/03/20,0
libyan arab jamahiriya,15/03/20,0
libyan arab jamahiriya,16/03/20,0
libyan arab jamahiriya,17/03/20,0
libyan arab jamahiriya,18/03/20,0
libyan arab jamahiriya,19/03/20,0
libyan arab jamahiriya,20/03/20,0
libyan arab jamahiriya,21/03/20,0
libyan arab jamahiriya,22/03/20,0
libyan arab jamahiriya,23/03/20,0
libyan arab jamahiriya,24/03/20,1
libyan arab jamahiriya,25/03/20,1
libyan arab jamahiriya,26/03/20,1
libyan arab jamahiriya,27/03/20,1
libyan arab jamahiriya,28/03/20,3
libyan arab jamahiriya,29/03/20,8
libyan arab jamahiriya,30/03/20,8
libyan arab jamahiriya,31/03/20,10
libyan arab jamahiriya,01/04/20,10
libyan arab jamahiriya,02/04/20,11
libyan arab jamahiriya,03/04/20,11
libyan arab jamahiriya,04/04/20,18
libyan arab jamahiriya,05/04/20,18
libyan arab jamahiriya,06/04/20,19
libyan arab jamahiriya,07/04/20,20
liechtenstein,22/01/20,0
liechtenstein,23/01/20,0
liechtenstein,24/01/20,0
liechtenstein,25/01/20,0
liechtenstein,26/01/20,0
liechtenstein,27/01/20,0
liechtenstein,28/01/20,0
liechtenstein,29/01/20,0
liechtenstein,30/01/20,0
liechtenstein,31/01/20,0
liechtenstein,01/02/20,0
liechtenstein,02/02/20,0
liechtenstein,03/02/20,0
liechtenstein,04/02/20,0
liechtenstein,05/02/20,0
liechtenstein,06/02/20,0
liechtenstein,07/02/20,0
liechtenstein,08/02/20,0
liechtenstein,09/02/20,0
liechtenstein,10/02/20,0
liechtenstein,11/02/20,0
liechtenstein,12/02/20,0
liechtenstein,13/02/20,0
liechtenstein,14/02/20,0
liechtenstein,15/02/20,0
liechtenstein,16/02/20,0
liechtenstein,17/02/20,0
liechtenstein,18/02/20,0
liechtenstein,19/02/20,0
liechtenstein,20/02/20,0
liechtenstein,21/02/20,0
liechtenstein,22/02/20,0
liechtenstein,23/02/20,0
liechtenstein,24/02/20,0
liechtenstein,25/02/20,0
liechtenstein,26/02/20,0
liechtenstein,27/02/20,0
liechtenstein,28/02/20,0
liechtenstein,29/02/20,0
liechtenstein,01/03/20,0
liechtenstein,02/03/20,0
liechtenstein,03/03/20,0
liechtenstein,04/03/20,1
liechtenstein,05/03/20,1
liechtenstein,06/03/20,1
liechtenstein,07/03/20,1
liechtenstein,08/03/20,1
liechtenstein,09/03/20,1
liechtenstein,10/03/20,1
liechtenstein,11/03/20,1
liechtenstein,12/03/20,1
liechtenstein,13/03/20,1
liechtenstein,14/03/20,4
liechtenstein,15/03/20,4
liechtenstein,16/03/20,4
liechtenstein,17/03/20,7
liechtenstein,18/03/20,28
liechtenstein,19/03/20,28
liechtenstein,20/03/20,28
liechtenstein,21/03/20,37
liechtenstein,22/03/20,37
